dx,dxname,dxshort,edcnnpa,edcnpa,epct,noner,alcohol,drug,injury,psych,unc
01341,TUBRCLMA SP CORD-NO EXAM,TUBRCLMA SP CORD-NO EXAM,0,0,0,0,0,0,0,0,1
01342,TUBRCLMA SP CD-EXAM UNKN,TUBRCLMA SP CD-EXAM UNKN,0,0,0,0,0,0,0,0,1
01343,TUBRCLMA SP CRD-MICRO DX,TUBRCLMA SP CRD-MICRO DX,0,0,0,0,0,0,0,0,1
01344,TUBRCLMA SP CORD-CULT DX,TUBRCLMA SP CORD-CULT DX,0,0,0,0,0,0,0,0,1
01345,TUBRCLMA SP CRD-HISTO DX,TUBRCLMA SP CRD-HISTO DX,0,0,0,0,0,0,0,0,1
01346,TUBRCLMA SP CRD-OTH TEST,TUBRCLMA SP CRD-OTH TEST,0,0,0,0,0,0,0,0,1
01350,TB SP CRD ABSCESS-UNSPEC,TB SP CRD ABSCESS-UNSPEC,0,0,0,0,0,0,0,0,1
01351,TB SP CRD ABSC-NO EXAM,TB SP CRD ABSC-NO EXAM,0,0,0,0,0,0,0,0,1
01352,TB SP CRD ABSC-EXAM UNKN,TB SP CRD ABSC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01353,TB SP CRD ABSC-MICRO DX,TB SP CRD ABSC-MICRO DX,0,0,0,0,0,0,0,0,1
01354,TB SP CRD ABSC-CULT DX,TB SP CRD ABSC-CULT DX,0,0,0,0,0,0,0,0,1
01355,TB SP CRD ABSC-HISTO DX,TB SP CRD ABSC-HISTO DX,0,0,0,0,0,0,0,0,1
01356,TB SP CRD ABSC-OTH TEST,TB SP CRD ABSC-OTH TEST,0,0,0,0,0,0,0,0,1
01360,TB ENCEPHALITIS-UNSPEC,TB ENCEPHALITIS-UNSPEC,0,0,0,0,0,0,0,0,1
01361,TB ENCEPHALITIS-NO EXAM,TB ENCEPHALITIS-NO EXAM,0,0,0,0,0,0,0,0,1
01362,TB ENCEPHALIT-EXAM UNKN,TB ENCEPHALIT-EXAM UNKN,0,0,0,0,0,0,0,0,1
01363,TB ENCEPHALITIS-MICRO DX,TB ENCEPHALITIS-MICRO DX,0,0,0,0,0,0,0,0,1
01364,TB ENCEPHALITIS-CULT DX,TB ENCEPHALITIS-CULT DX,0,0,0,0,0,0,0,0,1
01365,TB ENCEPHALITIS-HISTO DX,TB ENCEPHALITIS-HISTO DX,0,0,0,0,0,0,0,0,1
01366,TB ENCEPHALITIS-OTH TEST,TB ENCEPHALITIS-OTH TEST,0,0,0,0,0,0,0,0,1
01380,CNS TB NEC-UNSPEC,CNS TB NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01381,CNS TB NEC-NO EXAM,CNS TB NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01382,CNS TB NEC-EXAM UNKN,CNS TB NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01383,CNS TB NEC-MICRO DX,CNS TB NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01384,CNS TB NEC-CULT DX,CNS TB NEC-CULT DX,0,0,0,0,0,0,0,0,1
01385,CNS TB NEC-HISTO DX,CNS TB NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01386,CNS TB NEC-OTH TEST,CNS TB NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01390,CNS TB NOS-UNSPEC,CNS TB NOS-UNSPEC,0,0,0,0,0,0,0,0,1
01391,CNS TB NOS-NO EXAM,CNS TB NOS-NO EXAM,0,0,0,0,0,0,0,0,1
01392,CNS TB NOS-EXAM UNKN,CNS TB NOS-EXAM UNKN,0,0,0,0,0,0,0,0,1
01393,CNS TB NOS-MICRO DX,CNS TB NOS-MICRO DX,0,0,0,0,0,0,0,0,1
01394,CNS TB NOS-CULT DX,CNS TB NOS-CULT DX,0,0,0,0,0,0,0,0,1
01395,CNS TB NOS-HISTO DX,CNS TB NOS-HISTO DX,0,0,0,0,0,0,0,0,1
01396,CNS TB NOS-OTH TEST,CNS TB NOS-OTH TEST,0,0,0,0,0,0,0,0,1
01400,TB PERITONITIS-UNSPEC,TB PERITONITIS-UNSPEC,0,0,0,0,0,0,0,0,1
01401,TB PERITONITIS-NO EXAM,TB PERITONITIS-NO EXAM,0,0,0,0,0,0,0,0,1
01402,TB PERITONITIS-EXAM UNKN,TB PERITONITIS-EXAM UNKN,0,0,0,0,0,0,0,0,1
01403,TB PERITONITIS-MICRO DX,TB PERITONITIS-MICRO DX,0,0,0,0,0,0,0,0,1
01404,TB PERITONITIS-CULT DX,TB PERITONITIS-CULT DX,0,0,0,0,0,0,0,0,1
01405,TB PERITONITIS-HISTO DX,TB PERITONITIS-HISTO DX,0,0,0,0,0,0,0,0,1
01406,TB PERITONITIS-OTH TEST,TB PERITONITIS-OTH TEST,0,0,0,0,0,0,0,0,1
01480,INTESTINAL TB NEC-UNSPEC,INTESTINAL TB NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01481,INTESTIN TB NEC-NO EXAM,INTESTIN TB NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01482,INTEST TB NEC-EXAM UNKN,INTEST TB NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01483,INTESTIN TB NEC-MICRO DX,INTESTIN TB NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01484,INTESTIN TB NEC-CULT DX,INTESTIN TB NEC-CULT DX,0,0,0,0,0,0,0,0,1
01485,INTESTIN TB NEC-HISTO DX,INTESTIN TB NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01486,INTESTIN TB NEC-OTH TEST,INTESTIN TB NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01500,TB OF VERTEBRA-UNSPEC,TB OF VERTEBRA-UNSPEC,0,0,0,0,0,0,0,0,1
01501,TB OF VERTEBRA-NO EXAM,TB OF VERTEBRA-NO EXAM,0,0,0,0,0,0,0,0,1
01502,TB OF VERTEBRA-EXAM UNKN,TB OF VERTEBRA-EXAM UNKN,0,0,0,0,0,0,0,0,1
01503,TB OF VERTEBRA-MICRO DX,TB OF VERTEBRA-MICRO DX,0,0,0,0,0,0,0,0,1
01504,TB OF VERTEBRA-CULT DX,TB OF VERTEBRA-CULT DX,0,0,0,0,0,0,0,0,1
01505,TB OF VERTEBRA-HISTO DX,TB OF VERTEBRA-HISTO DX,0,0,0,0,0,0,0,0,1
01506,TB OF VERTEBRA-OTH TEST,TB OF VERTEBRA-OTH TEST,0,0,0,0,0,0,0,0,1
01510,TB OF HIP-UNSPEC,TB OF HIP-UNSPEC,0,0,0,0,0,0,0,0,1
01511,TB OF HIP-NO EXAM,TB OF HIP-NO EXAM,0,0,0,0,0,0,0,0,1
01512,TB OF HIP-EXAM UNKN,TB OF HIP-EXAM UNKN,0,0,0,0,0,0,0,0,1
01513,TB OF HIP-MICRO DX,TB OF HIP-MICRO DX,0,0,0,0,0,0,0,0,1
01514,TB OF HIP-CULT DX,TB OF HIP-CULT DX,0,0,0,0,0,0,0,0,1
01515,TB OF HIP-HISTO DX,TB OF HIP-HISTO DX,0,0,0,0,0,0,0,0,1
01516,TB OF HIP-OTH TEST,TB OF HIP-OTH TEST,0,0,0,0,0,0,0,0,1
01520,TB OF KNEE-UNSPEC,TB OF KNEE-UNSPEC,0,0,0,0,0,0,0,0,1
01521,TB OF KNEE-NO EXAM,TB OF KNEE-NO EXAM,0,0,0,0,0,0,0,0,1
01522,TB OF KNEE-EXAM UNKN,TB OF KNEE-EXAM UNKN,0,0,0,0,0,0,0,0,1
01523,TB OF KNEE-MICRO DX,TB OF KNEE-MICRO DX,0,0,0,0,0,0,0,0,1
01524,TB OF KNEE-CULT DX,TB OF KNEE-CULT DX,0,0,0,0,0,0,0,0,1
01525,TB OF KNEE-HISTO DX,TB OF KNEE-HISTO DX,0,0,0,0,0,0,0,0,1
01526,TB OF KNEE-OTH TEST,TB OF KNEE-OTH TEST,0,0,0,0,0,0,0,0,1
01550,TB OF LIMB BONES-UNSPEC,TB OF LIMB BONES-UNSPEC,0,0,0,0,0,0,0,0,1
01551,TB LIMB BONES-NO EXAM,TB LIMB BONES-NO EXAM,0,0,0,0,0,0,0,0,1
01552,TB LIMB BONES-EXAM UNKN,TB LIMB BONES-EXAM UNKN,0,0,0,0,0,0,0,0,1
01553,TB LIMB BONES-MICRO DX,TB LIMB BONES-MICRO DX,0,0,0,0,0,0,0,0,1
01554,TB LIMB BONES-CULT DX,TB LIMB BONES-CULT DX,0,0,0,0,0,0,0,0,1
01555,TB LIMB BONES-HISTO DX,TB LIMB BONES-HISTO DX,0,0,0,0,0,0,0,0,1
01556,TB LIMB BONES-OTH TEST,TB LIMB BONES-OTH TEST,0,0,0,0,0,0,0,0,1
01560,TB OF MASTOID-UNSPEC,TB OF MASTOID-UNSPEC,0,0,0,0,0,0,0,0,1
01561,TB OF MASTOID-NO EXAM,TB OF MASTOID-NO EXAM,0,0,0,0,0,0,0,0,1
01562,TB OF MASTOID-EXAM UNKN,TB OF MASTOID-EXAM UNKN,0,0,0,0,0,0,0,0,1
01563,TB OF MASTOID-MICRO DX,TB OF MASTOID-MICRO DX,0,0,0,0,0,0,0,0,1
01564,TB OF MASTOID-CULT DX,TB OF MASTOID-CULT DX,0,0,0,0,0,0,0,0,1
01565,TB OF MASTOID-HISTO DX,TB OF MASTOID-HISTO DX,0,0,0,0,0,0,0,0,1
01566,TB OF MASTOID-OTH TEST,TB OF MASTOID-OTH TEST,0,0,0,0,0,0,0,0,1
01570,TB OF BONE NEC-UNSPEC,TB OF BONE NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01571,TB OF BONE NEC-NO EXAM,TB OF BONE NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01572,TB OF BONE NEC-EXAM UNKN,TB OF BONE NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01573,TB OF BONE NEC-MICRO DX,TB OF BONE NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01574,TB OF BONE NEC-CULT DX,TB OF BONE NEC-CULT DX,0,0,0,0,0,0,0,0,1
01575,TB OF BONE NEC-HISTO DX,TB OF BONE NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01576,TB OF BONE NEC-OTH TEST,TB OF BONE NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01580,TB OF JOINT NEC-UNSPEC,TB OF JOINT NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01581,TB OF JOINT NEC-NO EXAM,TB OF JOINT NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01582,TB JOINT NEC-EXAM UNKN,TB JOINT NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01583,TB OF JOINT NEC-MICRO DX,TB OF JOINT NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01584,TB OF JOINT NEC-CULT DX,TB OF JOINT NEC-CULT DX,0,0,0,0,0,0,0,0,1
01585,TB OF JOINT NEC-HISTO DX,TB OF JOINT NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01586,TB OF JOINT NEC-OTH TEST,TB OF JOINT NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01590,TB BONE/JOINT NOS-UNSPEC,TB BONE/JOINT NOS-UNSPEC,0,0,0,0,0,0,0,0,1
01591,TB BONE/JT NOS-NO EXAM,TB BONE/JT NOS-NO EXAM,0,0,0,0,0,0,0,0,1
01592,TB BONE/JT NOS-EXAM UNKN,TB BONE/JT NOS-EXAM UNKN,0,0,0,0,0,0,0,0,1
01593,TB BONE/JT NOS-MICRO DX,TB BONE/JT NOS-MICRO DX,0,0,0,0,0,0,0,0,1
01594,TB BONE/JT NOS-CULT DX,TB BONE/JT NOS-CULT DX,0,0,0,0,0,0,0,0,1
01595,TB BONE/JT NOS-HISTO DX,TB BONE/JT NOS-HISTO DX,0,0,0,0,0,0,0,0,1
01596,TB BONE/JT NOS-OTH TEST,TB BONE/JT NOS-OTH TEST,0,0,0,0,0,0,0,0,1
01600,TB OF KIDNEY-UNSPEC,TB OF KIDNEY-UNSPEC,0,0,0,0,0,0,0,0,1
01601,TB OF KIDNEY-NO EXAM,TB OF KIDNEY-NO EXAM,0,0,0,0,0,0,0,0,1
01602,TB OF KIDNEY-EXAM UNKN,TB OF KIDNEY-EXAM UNKN,0,0,0,0,0,0,0,0,1
01603,TB OF KIDNEY-MICRO DX,TB OF KIDNEY-MICRO DX,0,0,0,0,0,0,0,0,1
01604,TB OF KIDNEY-CULT DX,TB OF KIDNEY-CULT DX,0,0,0,0,0,0,0,0,1
01605,TB OF KIDNEY-HISTO DX,TB OF KIDNEY-HISTO DX,0,0,0,0,0,0,0,0,1
01606,TB OF KIDNEY-OTH TEST,TB OF KIDNEY-OTH TEST,0,0,0,0,0,0,0,0,1
01610,TB OF BLADDER-UNSPEC,TB OF BLADDER-UNSPEC,0,0,0,0,0,0,0,0,1
01611,TB OF BLADDER-NO EXAM,TB OF BLADDER-NO EXAM,0,0,0,0,0,0,0,0,1
01612,TB OF BLADDER-EXAM UNKN,TB OF BLADDER-EXAM UNKN,0,0,0,0,0,0,0,0,1
01613,TB OF BLADDER-MICRO DX,TB OF BLADDER-MICRO DX,0,0,0,0,0,0,0,0,1
01614,TB OF BLADDER-CULT DX,TB OF BLADDER-CULT DX,0,0,0,0,0,0,0,0,1
01615,TB OF BLADDER-HISTO DX,TB OF BLADDER-HISTO DX,0,0,0,0,0,0,0,0,1
01616,TB OF BLADDER-OTH TEST,TB OF BLADDER-OTH TEST,0,0,0,0,0,0,0,0,1
01620,TB OF URETER-UNSPEC,TB OF URETER-UNSPEC,0,0,0,0,0,0,0,0,1
01621,TB OF URETER-NO EXAM,TB OF URETER-NO EXAM,0,0,0,0,0,0,0,0,1
01622,TB OF URETER-EXAM UNKN,TB OF URETER-EXAM UNKN,0,0,0,0,0,0,0,0,1
01623,TB OF URETER-MICRO DX,TB OF URETER-MICRO DX,0,0,0,0,0,0,0,0,1
01624,TB OF URETER-CULT DX,TB OF URETER-CULT DX,0,0,0,0,0,0,0,0,1
01625,TB OF URETER-HISTO DX,TB OF URETER-HISTO DX,0,0,0,0,0,0,0,0,1
01626,TB OF URETER-OTH TEST,TB OF URETER-OTH TEST,0,0,0,0,0,0,0,0,1
01630,TB URINARY NEC-UNSPEC,TB URINARY NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01631,TB URINARY NEC-NO EXAM,TB URINARY NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01632,TB URINARY NEC-EXAM UNKN,TB URINARY NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01633,TB URINARY NEC-MICRO DX,TB URINARY NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01634,TB URINARY NEC-CULT DX,TB URINARY NEC-CULT DX,0,0,0,0,0,0,0,0,1
01635,TB URINARY NEC-HISTO DX,TB URINARY NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01636,TB URINARY NEC-OTH TEST,TB URINARY NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01640,TB EPIDIDYMIS-UNSPEC,TB EPIDIDYMIS-UNSPEC,0,0,0,0,0,0,0,0,1
01641,TB EPIDIDYMIS-NO EXAM,TB EPIDIDYMIS-NO EXAM,0,0,0,0,0,0,0,0,1
01642,TB EPIDIDYMIS-EXAM UNKN,TB EPIDIDYMIS-EXAM UNKN,0,0,0,0,0,0,0,0,1
01643,TB EPIDIDYMIS-MICRO DX,TB EPIDIDYMIS-MICRO DX,0,0,0,0,0,0,0,0,1
01644,TB EPIDIDYMIS-CULT DX,TB EPIDIDYMIS-CULT DX,0,0,0,0,0,0,0,0,1
01645,TB EPIDIDYMIS-HISTO DX,TB EPIDIDYMIS-HISTO DX,0,0,0,0,0,0,0,0,1
01646,TB EPIDIDYMIS-OTH TEST,TB EPIDIDYMIS-OTH TEST,0,0,0,0,0,0,0,0,1
01650,TB MALE GENIT NEC-UNSPEC,TB MALE GENIT NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01651,TB MALE GEN NEC-NO EXAM,TB MALE GEN NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01652,TB MALE GEN NEC-EX UNKN,TB MALE GEN NEC-EX UNKN,0,0,0,0,0,0,0,0,1
01653,TB MALE GEN NEC-MICRO DX,TB MALE GEN NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01654,TB MALE GEN NEC-CULT DX,TB MALE GEN NEC-CULT DX,0,0,0,0,0,0,0,0,1
01655,TB MALE GEN NEC-HISTO DX,TB MALE GEN NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01656,TB MALE GEN NEC-OTH TEST,TB MALE GEN NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01660,TB OVARY & TUBE-UNSPEC,TB OVARY & TUBE-UNSPEC,0,0,0,0,0,0,0,0,1
01661,TB OVARY & TUBE-NO EXAM,TB OVARY & TUBE-NO EXAM,0,0,0,0,0,0,0,0,1
01662,TB OVARY/TUBE-EXAM UNKN,TB OVARY/TUBE-EXAM UNKN,0,0,0,0,0,0,0,0,1
01663,TB OVARY & TUBE-MICRO DX,TB OVARY & TUBE-MICRO DX,0,0,0,0,0,0,0,0,1
01664,TB OVARY & TUBE-CULT DX,TB OVARY & TUBE-CULT DX,0,0,0,0,0,0,0,0,1
01665,TB OVARY & TUBE-HISTO DX,TB OVARY & TUBE-HISTO DX,0,0,0,0,0,0,0,0,1
01666,TB OVARY & TUBE-OTH TEST,TB OVARY & TUBE-OTH TEST,0,0,0,0,0,0,0,0,1
01670,TB FEMALE GEN NEC-UNSPEC,TB FEMALE GEN NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01671,TB FEM GEN NEC-NO EXAM,TB FEM GEN NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01672,TB FEM GEN NEC-EXAM UNKN,TB FEM GEN NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01673,TB FEM GEN NEC-MICRO DX,TB FEM GEN NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01674,TB FEM GEN NEC-CULT DX,TB FEM GEN NEC-CULT DX,0,0,0,0,0,0,0,0,1
01675,TB FEM GEN NEC-HISTO DX,TB FEM GEN NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01676,TB FEM GEN NEC-OTH TEST,TB FEM GEN NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01690,GU TB NOS-UNSPEC,GU TB NOS-UNSPEC,0,0,0,0,0,0,0,0,1
01691,GU TB NOS-NO EXAM,GU TB NOS-NO EXAM,0,0,0,0,0,0,0,0,1
01692,GU TB NOS-EXAM UNKN,GU TB NOS-EXAM UNKN,0,0,0,0,0,0,0,0,1
01693,GU TB NOS-MICRO DX,GU TB NOS-MICRO DX,0,0,0,0,0,0,0,0,1
01694,GU TB NOS-CULT DX,GU TB NOS-CULT DX,0,0,0,0,0,0,0,0,1
01695,GU TB NOS-HISTO DX,GU TB NOS-HISTO DX,0,0,0,0,0,0,0,0,1
01696,GU TB NOS-OTH TEST,GU TB NOS-OTH TEST,0,0,0,0,0,0,0,0,1
01700,TB SKIN/SUBCUTAN-UNSPEC,TB SKIN/SUBCUTAN-UNSPEC,0,0,0,0,0,0,0,0,1
01701,TB SKIN/SUBCUT-NO EXAM,TB SKIN/SUBCUT-NO EXAM,0,0,0,0,0,0,0,0,1
01702,TB SKIN/SUBCUT-EXAM UNKN,TB SKIN/SUBCUT-EXAM UNKN,0,0,0,0,0,0,0,0,1
01703,TB SKIN/SUBCUT-MICRO DX,TB SKIN/SUBCUT-MICRO DX,0,0,0,0,0,0,0,0,1
01704,TB SKIN/SUBCUT-CULT DX,TB SKIN/SUBCUT-CULT DX,0,0,0,0,0,0,0,0,1
01705,TB SKIN/SUBCUT-HISTO DX,TB SKIN/SUBCUT-HISTO DX,0,0,0,0,0,0,0,0,1
01706,TB SKIN/SUBCUT-OTH TEST,TB SKIN/SUBCUT-OTH TEST,0,0,0,0,0,0,0,0,1
01710,ERYTHEMA NODOS TB-UNSPEC,ERYTHEMA NODOS TB-UNSPEC,0,0,0,0,0,0,0,0,1
01711,ERYTHEM NODOS TB-NO EXAM,ERYTHEM NODOS TB-NO EXAM,0,0,0,0,0,0,0,0,1
01712,ERYTHEM NOD TB-EXAM UNKN,ERYTHEM NOD TB-EXAM UNKN,0,0,0,0,0,0,0,0,1
01713,ERYTHEM NOD TB-MICRO DX,ERYTHEM NOD TB-MICRO DX,0,0,0,0,0,0,0,0,1
01714,ERYTHEM NODOS TB-CULT DX,ERYTHEM NODOS TB-CULT DX,0,0,0,0,0,0,0,0,1
01715,ERYTHEM NOD TB-HISTO DX,ERYTHEM NOD TB-HISTO DX,0,0,0,0,0,0,0,0,1
01716,ERYTHEM NOD TB-OTH TEST,ERYTHEM NOD TB-OTH TEST,0,0,0,0,0,0,0,0,1
01720,TB PERIPH LYMPH-UNSPEC,TB PERIPH LYMPH-UNSPEC,0,0,0,0,0,0,0,0,1
01721,TB PERIPH LYMPH-NO EXAM,TB PERIPH LYMPH-NO EXAM,0,0,0,0,0,0,0,0,1
01722,TB PERIPH LYMPH-EXAM UNK,TB PERIPH LYMPH-EXAM UNK,0,0,0,0,0,0,0,0,1
01723,TB PERIPH LYMPH-MICRO DX,TB PERIPH LYMPH-MICRO DX,0,0,0,0,0,0,0,0,1
01724,TB PERIPH LYMPH-CULT DX,TB PERIPH LYMPH-CULT DX,0,0,0,0,0,0,0,0,1
01725,TB PERIPH LYMPH-HISTO DX,TB PERIPH LYMPH-HISTO DX,0,0,0,0,0,0,0,0,1
01726,TB PERIPH LYMPH-OTH TEST,TB PERIPH LYMPH-OTH TEST,0,0,0,0,0,0,0,0,1
01730,TB OF EYE-UNSPEC,TB OF EYE-UNSPEC,0,0,0,0,0,0,0,0,1
01731,TB OF EYE-NO EXAM,TB OF EYE-NO EXAM,0,0,0,0,0,0,0,0,1
01732,TB OF EYE-EXAM UNKN,TB OF EYE-EXAM UNKN,0,0,0,0,0,0,0,0,1
01733,TB OF EYE-MICRO DX,TB OF EYE-MICRO DX,0,0,0,0,0,0,0,0,1
01734,TB OF EYE-CULT DX,TB OF EYE-CULT DX,0,0,0,0,0,0,0,0,1
01735,TB OF EYE-HISTO DX,TB OF EYE-HISTO DX,0,0,0,0,0,0,0,0,1
01736,TB OF EYE-OTH TEST,TB OF EYE-OTH TEST,0,0,0,0,0,0,0,0,1
01740,TB OF EAR-UNSPEC,TB OF EAR-UNSPEC,0,0,0,0,0,0,0,0,1
01741,TB OF EAR-NO EXAM,TB OF EAR-NO EXAM,0,0,0,0,0,0,0,0,1
01742,TB OF EAR-EXAM UNKN,TB OF EAR-EXAM UNKN,0,0,0,0,0,0,0,0,1
01743,TB OF EAR-MICRO DX,TB OF EAR-MICRO DX,0,0,0,0,0,0,0,0,1
01744,TB OF EAR-CULT DX,TB OF EAR-CULT DX,0,0,0,0,0,0,0,0,1
01745,TB OF EAR-HISTO DX,TB OF EAR-HISTO DX,0,0,0,0,0,0,0,0,1
01746,TB OF EAR-OTH TEST,TB OF EAR-OTH TEST,0,0,0,0,0,0,0,0,1
01750,TB OF THYROID-UNSPEC,TB OF THYROID-UNSPEC,0,0,0,0,0,0,0,0,1
01751,TB OF THYROID-NO EXAM,TB OF THYROID-NO EXAM,0,0,0,0,0,0,0,0,1
01752,TB OF THYROID-EXAM UNKN,TB OF THYROID-EXAM UNKN,0,0,0,0,0,0,0,0,1
01753,TB OF THYROID-MICRO DX,TB OF THYROID-MICRO DX,0,0,0,0,0,0,0,0,1
01754,TB OF THYROID-CULT DX,TB OF THYROID-CULT DX,0,0,0,0,0,0,0,0,1
01755,TB OF THYROID-HISTO DX,TB OF THYROID-HISTO DX,0,0,0,0,0,0,0,0,1
01756,TB OF THYROID-OTH TEST,TB OF THYROID-OTH TEST,0,0,0,0,0,0,0,0,1
01760,TB OF ADRENAL-UNSPEC,TB OF ADRENAL-UNSPEC,0,0,0,0,0,0,0,0,1
01761,TB OF ADRENAL-NO EXAM,TB OF ADRENAL-NO EXAM,0,0,0,0,0,0,0,0,1
01762,TB OF ADRENAL-EXAM UNKN,TB OF ADRENAL-EXAM UNKN,0,0,0,0,0,0,0,0,1
01763,TB OF ADRENAL-MICRO DX,TB OF ADRENAL-MICRO DX,0,0,0,0,0,0,0,0,1
01764,TB OF ADRENAL-CULT DX,TB OF ADRENAL-CULT DX,0,0,0,0,0,0,0,0,1
01765,TB OF ADRENAL-HISTO DX,TB OF ADRENAL-HISTO DX,0,0,0,0,0,0,0,0,1
01766,TB OF ADRENAL-OTH TEST,TB OF ADRENAL-OTH TEST,0,0,0,0,0,0,0,0,1
01770,TB OF SPLEEN-UNSPEC,TB OF SPLEEN-UNSPEC,0,0,0,0,0,0,0,0,1
01771,TB OF SPLEEN-NO EXAM,TB OF SPLEEN-NO EXAM,0,0,0,0,0,0,0,0,1
01772,TB OF SPLEEN-EXAM UNKN,TB OF SPLEEN-EXAM UNKN,0,0,0,0,0,0,0,0,1
01773,TB OF SPLEEN-MICRO DX,TB OF SPLEEN-MICRO DX,0,0,0,0,0,0,0,0,1
01774,TB OF SPLEEN-CULT DX,TB OF SPLEEN-CULT DX,0,0,0,0,0,0,0,0,1
01775,TB OF SPLEEN-HISTO DX,TB OF SPLEEN-HISTO DX,0,0,0,0,0,0,0,0,1
01776,TB OF SPLEEN-OTH TEST,TB OF SPLEEN-OTH TEST,0,0,0,0,0,0,0,0,1
01780,TB ESOPHAGUS-UNSPEC,TB ESOPHAGUS-UNSPEC,0,0,0,0,0,0,0,0,1
01781,TB ESOPHAGUS-NO EXAM,TB ESOPHAGUS-NO EXAM,0,0,0,0,0,0,0,0,1
01782,TB ESOPHAGUS-EXAM UNKN,TB ESOPHAGUS-EXAM UNKN,0,0,0,0,0,0,0,0,1
01783,TB ESOPHAGUS-MICRO DX,TB ESOPHAGUS-MICRO DX,0,0,0,0,0,0,0,0,1
01784,TB ESOPHAGUS-CULT DX,TB ESOPHAGUS-CULT DX,0,0,0,0,0,0,0,0,1
01785,TB ESOPHAGUS-HISTO DX,TB ESOPHAGUS-HISTO DX,0,0,0,0,0,0,0,0,1
01786,TB ESOPHAGUS-OTH TEST,TB ESOPHAGUS-OTH TEST,0,0,0,0,0,0,0,0,1
01790,TB OF ORGAN NEC-UNSPEC,TB OF ORGAN NEC-UNSPEC,0,0,0,0,0,0,0,0,1
01791,TB OF ORGAN NEC-NO EXAM,TB OF ORGAN NEC-NO EXAM,0,0,0,0,0,0,0,0,1
01792,TB ORGAN NEC-EXAM UNKN,TB ORGAN NEC-EXAM UNKN,0,0,0,0,0,0,0,0,1
01793,TB OF ORGAN NEC-MICRO DX,TB OF ORGAN NEC-MICRO DX,0,0,0,0,0,0,0,0,1
01794,TB OF ORGAN NEC-CULT DX,TB OF ORGAN NEC-CULT DX,0,0,0,0,0,0,0,0,1
01795,TB OF ORGAN NEC-HISTO DX,TB OF ORGAN NEC-HISTO DX,0,0,0,0,0,0,0,0,1
01796,TB OF ORGAN NEC-OTH TEST,TB OF ORGAN NEC-OTH TEST,0,0,0,0,0,0,0,0,1
01800,ACUTE MILIARY TB-UNSPEC,ACUTE MILIARY TB-UNSPEC,0,0,0,0,0,0,0,0,1
01801,ACUTE MILIARY TB-NO EXAM,ACUTE MILIARY TB-NO EXAM,0,0,0,0,0,0,0,0,1
01802,AC MILIARY TB-EXAM UNKN,AC MILIARY TB-EXAM UNKN,0,0,0,0,0,0,0,0,1
01803,AC MILIARY TB-MICRO DX,AC MILIARY TB-MICRO DX,0,0,0,0,0,0,0,0,1
01804,ACUTE MILIARY TB-CULT DX,ACUTE MILIARY TB-CULT DX,0,0,0,0,0,0,0,0,1
01805,AC MILIARY TB-HISTO DX,AC MILIARY TB-HISTO DX,0,0,0,0,0,0,0,0,1
01806,AC MILIARY TB-OTH TEST,AC MILIARY TB-OTH TEST,0,0,0,0,0,0,0,0,1
