dx,dxname,dxshort,edcnnpa,edcnpa,epct,noner,alcohol,drug,injury,psych,unc
01286,"Other specified respiratory tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Resp TB NEC-oth test,0,0,0,0,0,0,0,0,1
01300,"Tuberculous meningitis, unspecified",TB meningitis-unspec,0,0,0,0,0,0,0,0,1
01301,"Tuberculous meningitis, bacteriological or histological examination not done",TB meningitis-no exam,0,0,0,0,0,0,0,0,1
01302,"Tuberculous meningitis, bacteriological or histological examination unknown (at present)",TB meningitis-exam unkn,0,0,0,0,0,0,0,0,1
01303,"Tuberculous meningitis, tubercle bacilli found (in sputum) by microscopy",TB meningitis-micro dx,0,0,0,0,0,0,0,0,1
01304,"Tuberculous meningitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB meningitis-cult dx,0,0,0,0,0,0,0,0,1
01305,"Tuberculous meningitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB meningitis-histo dx,0,0,0,0,0,0,0,0,1
01306,"Tuberculous meningitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB meningitis-oth test,0,0,0,0,0,0,0,0,1
01310,"Tuberculoma of meninges, unspecified",Tubrclma meninges-unspec,0,0,0,0,0,0,0,0,1
01311,"Tuberculoma of meninges, bacteriological or histological examination not done",Tubrclma mening-no exam,0,0,0,0,0,0,0,0,1
01312,"Tuberculoma of meninges, bacteriological or histological examination unknown (at present)",Tubrclma menin-exam unkn,0,0,0,0,0,0,0,0,1
01313,"Tuberculoma of meninges, tubercle bacilli found (in sputum) by microscopy",Tubrclma mening-micro dx,0,0,0,0,0,0,0,0,1
01314,"Tuberculoma of meninges, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Tubrclma mening-cult dx,0,0,0,0,0,0,0,0,1
01315,"Tuberculoma of meninges, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Tubrclma mening-histo dx,0,0,0,0,0,0,0,0,1
01316,"Tuberculoma of meninges, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Tubrclma mening-oth test,0,0,0,0,0,0,0,0,1
01320,"Tuberculoma of brain, unspecified",Tuberculoma brain-unspec,0,0,0,0,0,0,0,0,1
01321,"Tuberculoma of brain, bacteriological or histological examination not done",Tubrcloma brain-no exam,0,0,0,0,0,0,0,0,1
01322,"Tuberculoma of brain, bacteriological or histological examination unknown (at present)",Tubrclma brain-exam unkn,0,0,0,0,0,0,0,0,1
01323,"Tuberculoma of brain, tubercle bacilli found (in sputum) by microscopy",Tubrcloma brain-micro dx,0,0,0,0,0,0,0,0,1
01324,"Tuberculoma of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Tubrcloma brain-cult dx,0,0,0,0,0,0,0,0,1
01325,"Tuberculoma of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Tubrcloma brain-histo dx,0,0,0,0,0,0,0,0,1
01326,"Tuberculoma of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Tubrcloma brain-oth test,0,0,0,0,0,0,0,0,1
01330,"Tuberculous abscess of brain, unspecified",TB brain abscess-unspec,0,0,0,0,0,0,0,0,1
01331,"Tuberculous abscess of brain, bacteriological or histological examination not done",TB brain abscess-no exam,0,0,0,0,0,0,0,0,1
01332,"Tuberculous abscess of brain, bacteriological or histological examination unknown (at present)",TB brain absc-exam unkn,0,0,0,0,0,0,0,0,1
01333,"Tuberculous abscess of brain, tubercle bacilli found (in sputum) by microscopy",TB brain absc-micro dx,0,0,0,0,0,0,0,0,1
01334,"Tuberculous abscess of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB brain abscess-cult dx,0,0,0,0,0,0,0,0,1
01335,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB brain absc-histo dx,0,0,0,0,0,0,0,0,1
01336,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB brain absc-oth test,0,0,0,0,0,0,0,0,1
01340,"Tuberculoma of spinal cord, unspecified",Tubrclma sp cord-unspec,0,0,0,0,0,0,0,0,1
01341,"Tuberculoma of spinal cord, bacteriological or histological examination not done",Tubrclma sp cord-no exam,0,0,0,0,0,0,0,0,1
01342,"Tuberculoma of spinal cord, bacteriological or histological examination unknown (at present)",Tubrclma sp cd-exam unkn,0,0,0,0,0,0,0,0,1
01343,"Tuberculoma of spinal cord, tubercle bacilli found (in sputum) by microscopy",Tubrclma sp crd-micro dx,0,0,0,0,0,0,0,0,1
01344,"Tuberculoma of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Tubrclma sp cord-cult dx,0,0,0,0,0,0,0,0,1
01345,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Tubrclma sp crd-histo dx,0,0,0,0,0,0,0,0,1
01346,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Tubrclma sp crd-oth test,0,0,0,0,0,0,0,0,1
01350,"Tuberculous abscess of spinal cord, unspecified",TB sp crd abscess-unspec,0,0,0,0,0,0,0,0,1
01351,"Tuberculous abscess of spinal cord, bacteriological or histological examination not done",TB sp crd absc-no exam,0,0,0,0,0,0,0,0,1
01352,"Tuberculous abscess of spinal cord, bacteriological or histological examination unknown (at present)",TB sp crd absc-exam unkn,0,0,0,0,0,0,0,0,1
01353,"Tuberculous abscess of spinal cord, tubercle bacilli found (in sputum) by microscopy",TB sp crd absc-micro dx,0,0,0,0,0,0,0,0,1
01354,"Tuberculous abscess of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB sp crd absc-cult dx,0,0,0,0,0,0,0,0,1
01355,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB sp crd absc-histo dx,0,0,0,0,0,0,0,0,1
01356,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB sp crd absc-oth test,0,0,0,0,0,0,0,0,1
01360,"Tuberculous encephalitis or myelitis, unspecified",TB encephalitis-unspec,0,0,0,0,0,0,0,0,1
01361,"Tuberculous encephalitis or myelitis, bacteriological or histological examination not done",TB encephalitis-no exam,0,0,0,0,0,0,0,0,1
01362,"Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown (at present)",TB encephalit-exam unkn,0,0,0,0,0,0,0,0,1
01363,"Tuberculous encephalitis or myelitis, tubercle bacilli found (in sputum) by microscopy",TB encephalitis-micro dx,0,0,0,0,0,0,0,0,1
01364,"Tuberculous encephalitis or myelitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB encephalitis-cult dx,0,0,0,0,0,0,0,0,1
01365,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB encephalitis-histo dx,0,0,0,0,0,0,0,0,1
01366,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB encephalitis-oth test,0,0,0,0,0,0,0,0,1
01380,"Other specified tuberculosis of central nervous system, unspecified",Cns TB NEC-unspec,0,0,0,0,0,0,0,0,1
01381,"Other specified tuberculosis of central nervous system, bacteriological or histological examination not done",Cns TB NEC-no exam,0,0,0,0,0,0,0,0,1
01382,"Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",Cns TB NEC-exam unkn,0,0,0,0,0,0,0,0,1
01383,"Other specified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",Cns TB NEC-micro dx,0,0,0,0,0,0,0,0,1
01384,"Other specified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Cns TB NEC-cult dx,0,0,0,0,0,0,0,0,1
01385,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Cns TB NEC-histo dx,0,0,0,0,0,0,0,0,1
01386,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Cns TB NEC-oth test,0,0,0,0,0,0,0,0,1
01390,"Unspecified tuberculosis of central nervous system, unspecified",Cns TB NOS-unspec,0,0,0,0,0,0,0,0,1
01391,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done",Cns TB NOS-no exam,0,0,0,0,0,0,0,0,1
01392,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",Cns TB NOS-exam unkn,0,0,0,0,0,0,0,0,1
01393,"Unspecified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",Cns TB NOS-micro dx,0,0,0,0,0,0,0,0,1
01394,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Cns TB NOS-cult dx,0,0,0,0,0,0,0,0,1
01395,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Cns TB NOS-histo dx,0,0,0,0,0,0,0,0,1
01396,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Cns TB NOS-oth test,0,0,0,0,0,0,0,0,1
01400,"Tuberculous peritonitis, unspecified",TB peritonitis-unspec,0,0,0,0,0,0,0,0,1
01401,"Tuberculous peritonitis, bacteriological or histological examination not done",TB peritonitis-no exam,0,0,0,0,0,0,0,0,1
01402,"Tuberculous peritonitis, bacteriological or histological examination unknown (at present)",TB peritonitis-exam unkn,0,0,0,0,0,0,0,0,1
01403,"Tuberculous peritonitis, tubercle bacilli found (in sputum) by microscopy",TB peritonitis-micro dx,0,0,0,0,0,0,0,0,1
01404,"Tuberculous peritonitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB peritonitis-cult dx,0,0,0,0,0,0,0,0,1
01405,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB peritonitis-histo dx,0,0,0,0,0,0,0,0,1
01406,"Tuberculous peritonitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB peritonitis-oth test,0,0,0,0,0,0,0,0,1
01480,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, unspecified",Intestinal TB NEC-unspec,0,0,0,0,0,0,0,0,1
01481,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination not done",Intestin TB NEC-no exam,0,0,0,0,0,0,0,0,1
01482,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, bacteriological or histological examination unknown (at present)",Intest TB NEC-exam unkn,0,0,0,0,0,0,0,0,1
01483,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli found (in sputum) by microscopy",Intestin TB NEC-micro dx,0,0,0,0,0,0,0,0,1
01484,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",Intestin TB NEC-cult dx,0,0,0,0,0,0,0,0,1
01485,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",Intestin TB NEC-histo dx,0,0,0,0,0,0,0,0,1
01486,"Other tuberculosis of intestines, peritoneum, and mesenteric glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",Intestin TB NEC-oth test,0,0,0,0,0,0,0,0,1
01500,"Tuberculosis of vertebral column, unspecified",TB of vertebra-unspec,0,0,0,0,0,0,0,0,1
01501,"Tuberculosis of vertebral column, bacteriological or histological examination not done",TB of vertebra-no exam,0,0,0,0,0,0,0,0,1
01502,"Tuberculosis of vertebral column, bacteriological or histological examination unknown (at present)",TB of vertebra-exam unkn,0,0,0,0,0,0,0,0,1
01503,"Tuberculosis of vertebral column, tubercle bacilli found (in sputum) by microscopy",TB of vertebra-micro dx,0,0,0,0,0,0,0,0,1
01504,"Tuberculosis of vertebral column, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB of vertebra-cult dx,0,0,0,0,0,0,0,0,1
01505,"Tuberculosis of vertebral column, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB of vertebra-histo dx,0,0,0,0,0,0,0,0,1
01506,"Tuberculosis of vertebral column, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB of vertebra-oth test,0,0,0,0,0,0,0,0,1
01510,"Tuberculosis of hip, unspecified",TB of hip-unspec,0,0,0,0,0,0,0,0,1
01511,"Tuberculosis of hip, bacteriological or histological examination not done",TB of hip-no exam,0,0,0,0,0,0,0,0,1
01512,"Tuberculosis of hip, bacteriological or histological examination unknown (at present)",TB of hip-exam unkn,0,0,0,0,0,0,0,0,1
01513,"Tuberculosis of hip, tubercle bacilli found (in sputum) by microscopy",TB of hip-micro dx,0,0,0,0,0,0,0,0,1
01514,"Tuberculosis of hip, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB of hip-cult dx,0,0,0,0,0,0,0,0,1
01515,"Tuberculosis of hip, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB of hip-histo dx,0,0,0,0,0,0,0,0,1
01516,"Tuberculosis of hip, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB of hip-oth test,0,0,0,0,0,0,0,0,1
01520,"Tuberculosis of knee, unspecified",TB of knee-unspec,0,0,0,0,0,0,0,0,1
01521,"Tuberculosis of knee, bacteriological or histological examination not done",TB of knee-no exam,0,0,0,0,0,0,0,0,1
01522,"Tuberculosis of knee, bacteriological or histological examination unknown (at present)",TB of knee-exam unkn,0,0,0,0,0,0,0,0,1
01523,"Tuberculosis of knee, tubercle bacilli found (in sputum) by microscopy",TB of knee-micro dx,0,0,0,0,0,0,0,0,1
01524,"Tuberculosis of knee, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB of knee-cult dx,0,0,0,0,0,0,0,0,1
01525,"Tuberculosis of knee, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB of knee-histo dx,0,0,0,0,0,0,0,0,1
01526,"Tuberculosis of knee, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB of knee-oth test,0,0,0,0,0,0,0,0,1
01550,"Tuberculosis of limb bones, unspecified",TB of limb bones-unspec,0,0,0,0,0,0,0,0,1
01551,"Tuberculosis of limb bones, bacteriological or histological examination not done",TB limb bones-no exam,0,0,0,0,0,0,0,0,1
01552,"Tuberculosis of limb bones, bacteriological or histological examination unknown (at present)",TB limb bones-exam unkn,0,0,0,0,0,0,0,0,1
01553,"Tuberculosis of limb bones, tubercle bacilli found (in sputum) by microscopy",TB limb bones-micro dx,0,0,0,0,0,0,0,0,1
01554,"Tuberculosis of limb bones, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB limb bones-cult dx,0,0,0,0,0,0,0,0,1
01555,"Tuberculosis of limb bones, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB limb bones-histo dx,0,0,0,0,0,0,0,0,1
01556,"Tuberculosis of limb bones, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB limb bones-oth test,0,0,0,0,0,0,0,0,1
01560,"Tuberculosis of mastoid, unspecified",TB of mastoid-unspec,0,0,0,0,0,0,0,0,1
01561,"Tuberculosis of mastoid, bacteriological or histological examination not done",TB of mastoid-no exam,0,0,0,0,0,0,0,0,1
01562,"Tuberculosis of mastoid, bacteriological or histological examination unknown (at present)",TB of mastoid-exam unkn,0,0,0,0,0,0,0,0,1
01563,"Tuberculosis of mastoid, tubercle bacilli found (in sputum) by microscopy",TB of mastoid-micro dx,0,0,0,0,0,0,0,0,1
01564,"Tuberculosis of mastoid, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",TB of mastoid-cult dx,0,0,0,0,0,0,0,0,1
01565,"Tuberculosis of mastoid, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",TB of mastoid-histo dx,0,0,0,0,0,0,0,0,1
01566,"Tuberculosis of mastoid, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",TB of mastoid-oth test,0,0,0,0,0,0,0,0,1
